source,ts,host,proc,pid,event,user,ip,port,tag,detail,raw
auth,2026-09-04T20:15:37.554456+08:00,mcstart,sshd-session,24111,CONN_CLOSED,,108.95.165.39,38478,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:15:37.554456+08:00 mcstart sshd-session[24111]: Connection closed by 108.95.165.39 port 38478 [preauth]
auth,2026-09-04T20:15:46.728227+08:00,mcstart,sshd-session,24113,CONN_CLOSED,,108.95.165.39,51384,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:15:46.728227+08:00 mcstart sshd-session[24113]: Connection closed by 108.95.165.39 port 51384 [preauth]
auth,2026-09-04T20:15:53.174937+08:00,mcstart,sshd-session,24115,CONN_CLOSED,,108.95.165.39,39138,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:15:53.174937+08:00 mcstart sshd-session[24115]: Connection closed by 108.95.165.39 port 39138 [preauth]
auth,2026-09-04T20:15:59.769138+08:00,mcstart,sshd-session,24117,CONN_CLOSED,,108.95.165.39,39150,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:15:59.769138+08:00 mcstart sshd-session[24117]: Connection closed by 108.95.165.39 port 39150 [preauth]
auth,2026-09-04T20:16:06.284724+08:00,mcstart,sshd-session,24119,CONN_CLOSED,,108.95.165.39,38166,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:06.284724+08:00 mcstart sshd-session[24119]: Connection closed by 108.95.165.39 port 38166 [preauth]
auth,2026-09-04T20:16:12.672284+08:00,mcstart,sshd-session,24121,CONN_CLOSED,,108.95.165.39,36640,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:12.672284+08:00 mcstart sshd-session[24121]: Connection closed by 108.95.165.39 port 36640 [preauth]
auth,2026-09-04T20:16:19.246279+08:00,mcstart,sshd-session,24123,CONN_CLOSED,,108.95.165.39,36646,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:19.246279+08:00 mcstart sshd-session[24123]: Connection closed by 108.95.165.39 port 36646 [preauth]
auth,2026-09-04T20:16:25.745258+08:00,mcstart,sshd-session,24125,CONN_CLOSED,,108.95.165.39,41078,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:25.745258+08:00 mcstart sshd-session[24125]: Connection closed by 108.95.165.39 port 41078 [preauth]
auth,2026-09-04T20:16:32.288453+08:00,mcstart,sshd-session,24127,CONN_CLOSED,,108.95.165.39,34212,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:32.288453+08:00 mcstart sshd-session[24127]: Connection closed by 108.95.165.39 port 34212 [preauth]
auth,2026-09-04T20:16:38.778852+08:00,mcstart,sshd-session,24129,CONN_CLOSED,,108.95.165.39,34228,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:38.778852+08:00 mcstart sshd-session[24129]: Connection closed by 108.95.165.39 port 34228 [preauth]
auth,2026-09-04T20:16:45.178046+08:00,mcstart,sshd-session,24131,CONN_CLOSED,,108.95.165.39,40936,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:45.178046+08:00 mcstart sshd-session[24131]: Connection closed by 108.95.165.39 port 40936 [preauth]
auth,2026-09-04T20:16:51.769467+08:00,mcstart,sshd-session,24133,CONN_CLOSED,,108.95.165.39,60584,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:51.769467+08:00 mcstart sshd-session[24133]: Connection closed by 108.95.165.39 port 60584 [preauth]
auth,2026-09-04T20:16:58.234776+08:00,mcstart,sshd-session,24135,CONN_CLOSED,,108.95.165.39,60588,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:16:58.234776+08:00 mcstart sshd-session[24135]: Connection closed by 108.95.165.39 port 60588 [preauth]
auth,2026-09-04T20:17:01.929901+08:00,mcstart,CRON,24137,SESSION_OPENED,root(uid=0),,,,会话建立（sudo/登录）,2026-09-04T20:17:01.929901+08:00 mcstart CRON[24137]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
auth,2026-09-04T20:17:01.932820+08:00,mcstart,CRON,24137,SESSION_CLOSED,root,,,,会话关闭,2026-09-04T20:17:01.932820+08:00 mcstart CRON[24137]: pam_unix(cron:session): session closed for user root
auth,2026-09-04T20:17:04.692522+08:00,mcstart,sshd-session,24141,CONN_CLOSED,,108.95.165.39,57672,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:04.692522+08:00 mcstart sshd-session[24141]: Connection closed by 108.95.165.39 port 57672 [preauth]
auth,2026-09-04T20:17:11.165168+08:00,mcstart,sshd-session,24143,CONN_CLOSED,,108.95.165.39,57686,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:11.165168+08:00 mcstart sshd-session[24143]: Connection closed by 108.95.165.39 port 57686 [preauth]
auth,2026-09-04T20:17:17.750160+08:00,mcstart,sshd-session,24146,CONN_CLOSED,,108.95.165.39,48468,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:17.750160+08:00 mcstart sshd-session[24146]: Connection closed by 108.95.165.39 port 48468 [preauth]
auth,2026-09-04T20:17:24.147514+08:00,mcstart,sshd-session,24148,CONN_CLOSED,,108.95.165.39,40788,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:24.147514+08:00 mcstart sshd-session[24148]: Connection closed by 108.95.165.39 port 40788 [preauth]
auth,2026-09-04T20:17:30.683990+08:00,mcstart,sshd-session,24150,CONN_CLOSED,,108.95.165.39,40798,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:30.683990+08:00 mcstart sshd-session[24150]: Connection closed by 108.95.165.39 port 40798 [preauth]
auth,2026-09-04T20:17:37.321885+08:00,mcstart,sshd-session,24152,CONN_CLOSED,,108.95.165.39,55330,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:37.321885+08:00 mcstart sshd-session[24152]: Connection closed by 108.95.165.39 port 55330 [preauth]
auth,2026-09-04T20:17:43.700112+08:00,mcstart,sshd-session,24154,CONN_CLOSED,,108.95.165.39,57654,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:43.700112+08:00 mcstart sshd-session[24154]: Connection closed by 108.95.165.39 port 57654 [preauth]
auth,2026-09-04T20:17:50.201703+08:00,mcstart,sshd-session,24156,CONN_CLOSED,,108.95.165.39,57668,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:50.201703+08:00 mcstart sshd-session[24156]: Connection closed by 108.95.165.39 port 57668 [preauth]
auth,2026-09-04T20:17:56.659153+08:00,mcstart,sshd-session,24158,CONN_CLOSED,,108.95.165.39,52172,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:17:56.659153+08:00 mcstart sshd-session[24158]: Connection closed by 108.95.165.39 port 52172 [preauth]
auth,2026-09-04T20:18:03.314242+08:00,mcstart,sshd-session,24160,CONN_CLOSED,,108.95.165.39,49730,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:03.314242+08:00 mcstart sshd-session[24160]: Connection closed by 108.95.165.39 port 49730 [preauth]
auth,2026-09-04T20:18:09.687612+08:00,mcstart,sshd-session,24162,CONN_CLOSED,,108.95.165.39,49740,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:09.687612+08:00 mcstart sshd-session[24162]: Connection closed by 108.95.165.39 port 49740 [preauth]
auth,2026-09-04T20:18:16.272698+08:00,mcstart,sshd-session,24164,CONN_CLOSED,,108.95.165.39,41804,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:16.272698+08:00 mcstart sshd-session[24164]: Connection closed by 108.95.165.39 port 41804 [preauth]
auth,2026-09-04T20:18:22.680732+08:00,mcstart,sshd-session,24166,CONN_CLOSED,,108.95.165.39,49018,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:22.680732+08:00 mcstart sshd-session[24166]: Connection closed by 108.95.165.39 port 49018 [preauth]
auth,2026-09-04T20:18:29.207485+08:00,mcstart,sshd-session,24168,CONN_CLOSED,,108.95.165.39,49020,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:29.207485+08:00 mcstart sshd-session[24168]: Connection closed by 108.95.165.39 port 49020 [preauth]
auth,2026-09-04T20:18:35.726395+08:00,mcstart,sshd-session,24170,CONN_CLOSED,,108.95.165.39,46080,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:35.726395+08:00 mcstart sshd-session[24170]: Connection closed by 108.95.165.39 port 46080 [preauth]
auth,2026-09-04T20:18:42.242463+08:00,mcstart,sshd-session,24172,CONN_CLOSED,,108.95.165.39,40516,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:42.242463+08:00 mcstart sshd-session[24172]: Connection closed by 108.95.165.39 port 40516 [preauth]
auth,2026-09-04T20:18:48.795744+08:00,mcstart,sshd-session,24174,CONN_CLOSED,,108.95.165.39,40518,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:48.795744+08:00 mcstart sshd-session[24174]: Connection closed by 108.95.165.39 port 40518 [preauth]
auth,2026-09-04T20:18:55.138944+08:00,mcstart,sshd-session,24176,CONN_CLOSED,,108.95.165.39,44602,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:18:55.138944+08:00 mcstart sshd-session[24176]: Connection closed by 108.95.165.39 port 44602 [preauth]
auth,2026-09-04T20:19:01.661045+08:00,mcstart,sshd-session,24179,CONN_CLOSED,,108.95.165.39,34640,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:01.661045+08:00 mcstart sshd-session[24179]: Connection closed by 108.95.165.39 port 34640 [preauth]
auth,2026-09-04T20:19:08.183035+08:00,mcstart,sshd-session,24181,CONN_CLOSED,,108.95.165.39,34650,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:08.183035+08:00 mcstart sshd-session[24181]: Connection closed by 108.95.165.39 port 34650 [preauth]
auth,2026-09-04T20:19:14.696909+08:00,mcstart,sshd-session,24183,CONN_CLOSED,,108.95.165.39,33850,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:14.696909+08:00 mcstart sshd-session[24183]: Connection closed by 108.95.165.39 port 33850 [preauth]
auth,2026-09-04T20:19:21.191562+08:00,mcstart,sshd-session,24186,CONN_CLOSED,,108.95.165.39,33856,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:21.191562+08:00 mcstart sshd-session[24186]: Connection closed by 108.95.165.39 port 33856 [preauth]
auth,2026-09-04T20:19:27.714396+08:00,mcstart,sshd-session,24188,CONN_CLOSED,,108.95.165.39,60916,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:27.714396+08:00 mcstart sshd-session[24188]: Connection closed by 108.95.165.39 port 60916 [preauth]
auth,2026-09-04T20:19:35.271112+08:00,mcstart,sshd-session,24190,CONN_CLOSED,,108.95.165.39,47440,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:35.271112+08:00 mcstart sshd-session[24190]: Connection closed by 108.95.165.39 port 47440 [preauth]
auth,2026-09-04T20:19:41.695963+08:00,mcstart,sshd-session,24192,CONN_CLOSED,,108.95.165.39,56524,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:41.695963+08:00 mcstart sshd-session[24192]: Connection closed by 108.95.165.39 port 56524 [preauth]
auth,2026-09-04T20:19:48.188239+08:00,mcstart,sshd-session,24194,CONN_CLOSED,,108.95.165.39,56528,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:48.188239+08:00 mcstart sshd-session[24194]: Connection closed by 108.95.165.39 port 56528 [preauth]
auth,2026-09-04T20:19:54.658916+08:00,mcstart,sshd-session,24196,CONN_CLOSED,,108.95.165.39,35574,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:19:54.658916+08:00 mcstart sshd-session[24196]: Connection closed by 108.95.165.39 port 35574 [preauth]
auth,2026-09-04T20:20:01.226890+08:00,mcstart,sshd-session,24198,CONN_CLOSED,,108.95.165.39,35578,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:01.226890+08:00 mcstart sshd-session[24198]: Connection closed by 108.95.165.39 port 35578 [preauth]
auth,2026-09-04T20:20:07.651362+08:00,mcstart,sshd-session,24204,CONN_CLOSED,,108.95.165.39,41706,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:07.651362+08:00 mcstart sshd-session[24204]: Connection closed by 108.95.165.39 port 41706 [preauth]
auth,2026-09-04T20:20:14.187934+08:00,mcstart,sshd-session,24206,CONN_CLOSED,,108.95.165.39,55764,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:14.187934+08:00 mcstart sshd-session[24206]: Connection closed by 108.95.165.39 port 55764 [preauth]
auth,2026-09-04T20:20:20.731956+08:00,mcstart,sshd-session,24208,CONN_CLOSED,,108.95.165.39,55780,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:20.731956+08:00 mcstart sshd-session[24208]: Connection closed by 108.95.165.39 port 55780 [preauth]
auth,2026-09-04T20:20:27.173551+08:00,mcstart,sshd-session,24210,CONN_CLOSED,,108.95.165.39,47926,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:27.173551+08:00 mcstart sshd-session[24210]: Connection closed by 108.95.165.39 port 47926 [preauth]
auth,2026-09-04T20:20:33.703241+08:00,mcstart,sshd-session,24212,CONN_CLOSED,,108.95.165.39,40550,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:33.703241+08:00 mcstart sshd-session[24212]: Connection closed by 108.95.165.39 port 40550 [preauth]
auth,2026-09-04T20:20:40.200347+08:00,mcstart,sshd-session,24214,CONN_CLOSED,,108.95.165.39,40552,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:40.200347+08:00 mcstart sshd-session[24214]: Connection closed by 108.95.165.39 port 40552 [preauth]
auth,2026-09-04T20:20:46.633493+08:00,mcstart,sshd-session,24216,CONN_CLOSED,,108.95.165.39,50460,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:46.633493+08:00 mcstart sshd-session[24216]: Connection closed by 108.95.165.39 port 50460 [preauth]
auth,2026-09-04T20:20:53.236193+08:00,mcstart,sshd-session,24218,CONN_CLOSED,,108.95.165.39,44564,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:53.236193+08:00 mcstart sshd-session[24218]: Connection closed by 108.95.165.39 port 44564 [preauth]
auth,2026-09-04T20:20:59.720599+08:00,mcstart,sshd-session,24220,CONN_CLOSED,,108.95.165.39,44572,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:20:59.720599+08:00 mcstart sshd-session[24220]: Connection closed by 108.95.165.39 port 44572 [preauth]
auth,2026-09-04T20:21:06.276332+08:00,mcstart,sshd-session,24222,CONN_CLOSED,,108.95.165.39,41714,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:06.276332+08:00 mcstart sshd-session[24222]: Connection closed by 108.95.165.39 port 41714 [preauth]
auth,2026-09-04T20:21:12.685765+08:00,mcstart,sshd-session,24224,CONN_CLOSED,,108.95.165.39,56582,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:12.685765+08:00 mcstart sshd-session[24224]: Connection closed by 108.95.165.39 port 56582 [preauth]
auth,2026-09-04T20:21:19.121421+08:00,mcstart,sshd-session,24226,CONN_CLOSED,,108.95.165.39,56586,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:19.121421+08:00 mcstart sshd-session[24226]: Connection closed by 108.95.165.39 port 56586 [preauth]
auth,2026-09-04T20:21:25.592881+08:00,mcstart,sshd-session,24228,CONN_CLOSED,,108.95.165.39,56900,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:25.592881+08:00 mcstart sshd-session[24228]: Connection closed by 108.95.165.39 port 56900 [preauth]
auth,2026-09-04T20:21:32.286764+08:00,mcstart,sshd-session,24230,CONN_CLOSED,,108.95.165.39,50502,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:32.286764+08:00 mcstart sshd-session[24230]: Connection closed by 108.95.165.39 port 50502 [preauth]
auth,2026-09-04T20:21:38.730870+08:00,mcstart,sshd-session,24232,CONN_CLOSED,,108.95.165.39,50508,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:38.730870+08:00 mcstart sshd-session[24232]: Connection closed by 108.95.165.39 port 50508 [preauth]
auth,2026-09-04T20:21:45.199748+08:00,mcstart,sshd-session,24234,CONN_CLOSED,,108.95.165.39,59710,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:45.199748+08:00 mcstart sshd-session[24234]: Connection closed by 108.95.165.39 port 59710 [preauth]
auth,2026-09-04T20:21:51.686348+08:00,mcstart,sshd-session,24236,CONN_CLOSED,,108.95.165.39,39780,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:51.686348+08:00 mcstart sshd-session[24236]: Connection closed by 108.95.165.39 port 39780 [preauth]
auth,2026-09-04T20:21:58.288672+08:00,mcstart,sshd-session,24238,CONN_CLOSED,,108.95.165.39,39784,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:21:58.288672+08:00 mcstart sshd-session[24238]: Connection closed by 108.95.165.39 port 39784 [preauth]
auth,2026-09-04T20:22:04.757814+08:00,mcstart,sshd-session,24240,CONN_CLOSED,,108.95.165.39,41034,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:04.757814+08:00 mcstart sshd-session[24240]: Connection closed by 108.95.165.39 port 41034 [preauth]
auth,2026-09-04T20:22:11.191668+08:00,mcstart,sshd-session,24242,CONN_CLOSED,,108.95.165.39,41038,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:11.191668+08:00 mcstart sshd-session[24242]: Connection closed by 108.95.165.39 port 41038 [preauth]
auth,2026-09-04T20:22:17.754868+08:00,mcstart,sshd-session,24244,CONN_CLOSED,,108.95.165.39,40054,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:17.754868+08:00 mcstart sshd-session[24244]: Connection closed by 108.95.165.39 port 40054 [preauth]
auth,2026-09-04T20:22:24.220518+08:00,mcstart,sshd-session,24246,CONN_CLOSED,,108.95.165.39,54822,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:24.220518+08:00 mcstart sshd-session[24246]: Connection closed by 108.95.165.39 port 54822 [preauth]
auth,2026-09-04T20:22:30.676399+08:00,mcstart,sshd-session,24248,CONN_CLOSED,,108.95.165.39,54826,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:30.676399+08:00 mcstart sshd-session[24248]: Connection closed by 108.95.165.39 port 54826 [preauth]
auth,2026-09-04T20:22:37.264520+08:00,mcstart,sshd-session,24250,CONN_CLOSED,,108.95.165.39,35518,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:37.264520+08:00 mcstart sshd-session[24250]: Connection closed by 108.95.165.39 port 35518 [preauth]
auth,2026-09-04T20:22:43.800048+08:00,mcstart,sshd-session,24253,CONN_CLOSED,,108.95.165.39,40074,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:43.800048+08:00 mcstart sshd-session[24253]: Connection closed by 108.95.165.39 port 40074 [preauth]
auth,2026-09-04T20:22:50.252635+08:00,mcstart,sshd-session,24255,CONN_CLOSED,,108.95.165.39,40082,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:50.252635+08:00 mcstart sshd-session[24255]: Connection closed by 108.95.165.39 port 40082 [preauth]
auth,2026-09-04T20:22:56.639176+08:00,mcstart,sshd-session,24257,CONN_CLOSED,,108.95.165.39,54148,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:22:56.639176+08:00 mcstart sshd-session[24257]: Connection closed by 108.95.165.39 port 54148 [preauth]
auth,2026-09-04T20:23:03.166896+08:00,mcstart,sshd-session,24259,CONN_CLOSED,,108.95.165.39,34880,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T20:23:03.166896+08:00 mcstart sshd-session[24259]: Connection closed by 108.95.165.39 port 34880 [preauth]
